"套餐类型","套餐ID","套餐名称","套餐生效","失效时间","201905账期出账金额","201905账期出账用户数"
"BSS语音增值业务","82992613","400业务-（河东代理）信息导航400业务B类优质号码20000元套餐","2011/7/1","2050/12/31","0","0"
"BSS互联网","82951005","亲情无线手机版宽带成员产品(区县)","2011/1/1","2050/12/31","470015.46","8094"
"BSS固定电话","82971023","亲情1+3G版B2计划600分钟46元套餐固话成员产品(市区)","2011/3/1","2050/12/31","0","0"
"BSS固定电话","82993601","商务名片","2011/5/1","2050/12/31","80","8"
"BSS互联网增值业务","10002358","集团短信共享条数(总部接入)产品","2013/6/1","2050/12/31","0","0"
"BSS互联网","10002081","宝视通高清1080P(4M)(专线标准-港澳台)","2012/10/1","2050/12/31","0","0"
"BSS固定电话","82971044","石化融合随身2G版固话成员产品","2013/4/1","2050/12/31","0","0"
"BSS互联网","10002093","宝视通高清1080P(1280K)(专线包月)","2012/10/1","2050/12/31","0","0"
"BSS语音增值业务","82993605","电话导航-多名称注册1年600元","2013/5/1","2050/12/31","0","0"
"BSS语音增值业务","82993606","电话导航-多名称注册2年1000元","2013/5/1","2050/12/31","3687","79"
"BSS语音增值业务","82993610","电话导航-企业名片1月100元（60秒）","2013/5/1","2050/12/31","0","0"
"BSS互联网增值业务","80000419","商贸通产品20元版","2013/9/1","2050/12/31","0","0"
"BSS互联网增值业务","80000431","联通企业通讯录（客户维系版)产品0.06元/条","2013/9/1","2050/12/31","0","0"
"BSS互联网增值业务","80000432","联通企业通讯录（客户维系版)产品0.07元/条","2013/9/1","2050/12/31","0","0"
"BSS互联网增值业务","80000433","企业签名产品(5*购买数量)元/月","2013/9/1","2050/12/31","0","0"
"BSS互联网增值业务","80000437","企业通讯录（内部办公版)产品(5*购买数量)元/月","2013/9/1","2050/12/31","0","0"
"BSS互联网增值业务","80000443","联通企业通（产品包）产品(1080*购买数量)元/月","2013/9/1","2050/12/31","0","0"
"BSS互联网增值业务","80000444","联通企业通（产品包）产品(2700*购买数量)元/月","2013/9/1","2050/12/31","0","0"
"BSS互联网增值业务","80000449","远特网络传真产品","2013/9/1","2050/12/31","0","0"
"BSS互联网增值业务","81000231","云主机","2014/12/1","2050/12/31","0","0"
"BSS固定电话","23000534","迁网不改号-固话 50元包2000分钟","2014/12/1","2050/12/31","0","0"
"BSS语音增值业务","82992621","400业务-2万元/月最低消费（通话费0.12元/分钟）","2015/2/1","2050/12/31","0","0"
"BSS互联网","82960069","互联王B-区县500M宽带成员产品","2017/5/1","2050/12/31","0","0"
"BSS互联网","82960120","手机+TV+固话+宽带_宽带成员产品","2017/7/25 22:00:15","2050/12/31","131571.72","4447"
"BSS语音增值业务","10002626","1010短号码集团产品","2017/9/1","2050/12/31","0","0"
"BSS互联网增值业务","82992871","IDC合同产品","2017/11/1","2050/12/31","0","0"
"BSS固定电话","81103314","私甲(2018版)","2017/11/1","2050/12/31","11650.04","475"
"BSS固定电话","82960197","津福到家-宽带版（固话成员产品）","2018/4/1","2050/12/31","0","0"
"BSS互联网增值业务","80000216","TV增值费用（广电）","2018/6/1","2050/12/31","0","0"
"BSS网元出租","81000113","以太网一站式本地","2019/5/1","2050/12/31","0","0"
"BSS互联网","77441001","无线1M职院预付费","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440118","2M后付费每月2200(网吧2线)","2009/9/13","2050/12/31","0","0"
"BSS固定电话","77300061","住宅电话18元(升速4后200M老区套内)","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440059","1M预付06个月 720(商业)","2009/9/13","2050/12/31","0","0"
"BSS固定电话","77300010","海滨街虚拟网固话网内包月40元","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440084","2M预付06个月3060元","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440094","4M预付12个月6840元 专线","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440025","(计费中心)2M预付11个月","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440101","宽带跨移/变速率10M专用0套餐","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440137","宽带资源占用费20元","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440078","2M后付费每月3000元(特惠专线)","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440062","1M预付12个月 500(王徐庄)","2009/9/13","2050/12/31","0","0"
"BSS固定电话","77300019","特批免租(包月)","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440033","1M后付费每月  80(海滨街虚拟)","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440020","(计费中心)2M预付06个月","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440068","1M预付12个月5400(GPS坐席)","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440171","10M宽带后付费0元资费(VIP用户)","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440080","2M预付费(商业)","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440107","网吧暂停1000元","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440113","4M预付 1个月150元 EDSL","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440142","(封存)(计费中心)2M预付03个月","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440046","1M后付费每月 450(商业)","2009/9/13","2050/12/31","0","0"
"BSS互联网","77446001","升速4后200M预付费光改后(家庭)","2009/9/13","2050/12/31","852911.55","31197"
"BSS互联网","77440089","2M预付12个月1440元","2009/9/13","2050/12/31","0","0"
"BSS固定电话","77300003","石化光接入月租20、20包来显局内","2009/9/13","2050/12/31","67.38","9"
"BSS互联网","77440102","宽带跨移/变速率1M专用0套餐","2009/9/13","2050/12/31","0","0"
"BSS互联网","77440130","2M后付费每月120元","2009/9/13","2050/12/31","0","0"
"BSS融合","81090009","商机在沃-499元套餐","2009/12/29","2050/12/31","4332.4","27"
"BSS融合","82004941","共享时长(1+0+0+2)市区64元套餐","2009/8/22","2050/12/31","2097.68","112"
"BSS融合","82004947","共享时长(1+0+0+3)市区79元套餐","2009/8/22","2050/12/31","288.21","16"
"BSS融合","82004968","共享时长(1+1+0+1)市区49元ADSL限时套餐","2009/8/22","2050/12/31","2211.11","121"
"BSS融合","82004972","共享时长(1+1+0+2)市区84元ADSL包月套餐","2009/8/22","2050/12/31","102.64","4"
"BSS融合","82005000","共享时长(1+0+0+1)区县39元套餐","2009/8/22","2050/12/31","591.55","38"
"BSS融合","82005005","共享时长(1+0+0+2)市区54元套餐","2009/8/22","2050/12/31","29.76","2"
"BSS融合","82005012","共享时长(1+1+0+3)市区79元ADSL包月套餐","2009/8/22","2050/12/31","36.44","2"
"BSS融合","82005021","共享时长(1+1+1+1)市区64元ADSL包月套餐","2009/8/22","2050/12/31","1071.76","58"
"BSS融合","82005092","共享时长(1+1+0+1)市区89元ADSL限时套餐","2009/8/22","2050/12/31","99.3","3"
"BSS融合","82005156","共享时长(1+0+1+1)市区104元套餐","2009/8/22","2050/12/31","897.7","20"
"BSS融合","82005162","共享时长(1+1+0+1)区县89元ADSL包月套餐","2009/8/22","2050/12/31","1106.2","32"
"BSS融合","82005166","共享时长(1+1+0+3)区县119元ADSL包月套餐","2009/8/22","2050/12/31","48.1","1"
"BSS融合","82950001","亲情无线手机版49元套餐(市区宽带任性用)","2011/1/1","2050/12/31","192195.58","10398"
"BSS融合","82960004","亲情随身手机版79元套餐(市区)","2011/1/1","2050/12/31","37497.28","1095"
"BSS融合","82960042","互联王B包年12个月-市区100M","2017/5/1","2050/12/31","104","4"
"BSS融合","82970011","亲情1+3G版B2计划300分钟66元套餐(市区)","2011/3/1","2050/12/31","528.99","55"
"BSS融合","82970014","亲情1+3G版B2计划600分钟66元套餐(区县)","2011/3/1","2050/12/31","73.7","2"
"BSS融合","82970017","亲情1+3G版B2计划600分钟46元套餐(市区)","2011/3/1","2050/12/31","0","0"
"BSS融合","82000850","亲情随身区县99元套餐(1+3)","2009/8/22","2050/12/31","0","0"
"BSS融合","82000587","亲情随身市区46元套餐(1+2)","2009/8/22","2050/12/31","0","0"
"BSS融合","82005193","共享时长(1+1+1+3)市区84元ADSL包月套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82970030","集团客户3G一托二286元基本套餐A","2013/2/1","2050/12/31","0","0"
"BSS融合","82001532","亲情无线区县134元(1+2)","2009/8/22","2050/12/31","0","0"
"BSS融合","82992309","G360送上网卡（286元-iPhone）组合产品","2010/11/1","2050/12/31","0","0"
"BSS融合","82005191","共享时长(1+1+0+4)市区84元ADSL包月套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82000854","亲情无线市区B(76)元(1+3)","2009/8/22","2050/12/31","0","0"
"BSS融合","82000829","亲情在线区县78元套餐(1+2)","2009/8/22","2050/12/31","0","0"
"BSS融合","82004096","宽带商务功能套餐八","2009/8/22","2050/12/31","0","0"
"BSS融合","82005079","共享时长(1+0+1+3)市区94元套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82990036","行业应用共享流量专网无线上网卡产品A4套餐2G","2012/2/1","2050/12/31","0","0"
"BSS融合","81091009","商机在沃-IPHONE版套餐","2011/2/1","2050/12/31","0","0"
"BSS融合","82970032","集团客户3G一托二586元基本套餐A","2013/2/1","2050/12/31","0","0"
"BSS融合","82001297","亲情在线区县48元套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82001142","亲情在线市区A(58)元套餐(1+3)","2009/8/22","2050/12/31","0","0"
"BSS融合","82000583","亲情随身区县29元套餐(1+2)","2009/8/22","2050/12/31","0","0"
"BSS融合","82960073","互联王B-市区100M（9.9竞争资费）","2017/6/1","2050/12/31","0","0"
"BSS融合","82000838","VDSL亲情在线市区(28)元套餐(1+3)","2009/8/22","2050/12/31","0","0"
"BSS融合","82970028","集团客户3G一托二186元基本套餐A","2013/2/1","2050/12/31","0","0"
"BSS融合","82000516","亲情在线区县18元套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82992307","G360送上网卡（186元-iPhone）组合产品","2010/11/1","2050/12/31","0","0"
"BSS融合","82970098","2019年宽带专线专属靓号权益融合套餐","2019/5/1","2050/12/31","0","0"
"BSS融合","82970090","双创云快线（初创版）","2017/10/1","2050/12/31","0","0"
"BSS融合","82992144","G360送上网卡（386元-A）组合产品","2010/7/27 21:14:29","2050/12/31","0","0"
"BSS融合","82003433","亲情随身市区36元套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82960072","互联王B-区县50M（9.9竞争资费）","2017/6/1","2050/12/31","0","0"
"BSS融合","82005075","共享时长(1+1+1+3)区县134元ADSL包月套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82995002","共享时长(1+0+0+2)区县79元套餐(宁河)","2010/7/27 21:24:05","2050/12/31","0","0"
"BSS融合","82940024","沃商务增强B版(156元+3G套餐)","2011/5/1","2050/12/31","0","0"
"BSS融合","82990018","行业应用共享流量专网无线上网卡产品A5套餐","2014/1/1","2050/12/31","0","0"
"BSS融合","82000797","亲情随身区县39元套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82960050","互联王B包年15个月-区县50M","2017/5/1","2050/12/31","0","0"
"BSS融合","82990192","行业应用共享流量本地定向无线上网卡产品-河北环卫","2015/10/1","2050/12/31","0","0"
"BSS融合","82000799","亲情随身区县99元套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82001296","亲情在线区县28元套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82005016","共享时长(1+1+0+3)区县99元ADSL包月套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82004667","宽带商务功能套餐一","2009/8/22","2050/12/31","0","0"
"BSS融合","82960076","互联王B-区县200M（9.9竞争资费）","2017/6/1","2050/12/31","0","0"
"BSS融合","82000673","亲情在线市区C(88)元套餐(1+2)","2009/8/22","2050/12/31","0","0"
"BSS融合","82001144","亲情在线区县28元套餐(1+3)","2009/8/22","2050/12/31","0","0"
"BSS融合","85000041","G360送上网卡（校园部落3G上网卡体验版30元）","2010/2/23","2050/12/31","0","0"
"BSS融合","82005140","共享时长(1+1+0+4)市区94元ADSL包月套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82001533","亲情无线区县84元(1+2)","2009/8/22","2050/12/31","0","0"
"BSS融合","82003470","VDSL亲情无线市区A(146)元","2009/8/22","2050/12/31","0","0"
"BSS融合","82004671","宽带商务语音增值套餐二","2009/8/22","2050/12/31","0","0"
"BSS融合","82001527","亲情无线市区B(146)元(1+2)","2009/8/22","2050/12/31","0","0"
"BSS融合","82990014","行业应用共享流量专网无线上网卡15元套餐","2010/11/1","2050/12/31","0","0"
"BSS融合","82004962","共享时长(1+1+0+1)市区49元ADSL包月套餐","2009/8/22","2050/12/31","68136.14","3671"
"BSS融合","82005110","共享时长(1+1+1+1)市区104元ADSL包月套餐","2009/8/22","2050/12/31","471.4","14"
"BSS融合","82005168","共享时长(1+1+1+1)区县104元ADSL包月套餐","2009/8/22","2050/12/31","33.1","1"
"BSS融合","82220031","沃商务专业版1+3G","2012/4/5","2050/12/31","291969.19","5037"
"BSS融合","82220034","沃商务自由版1+2G","2013/3/1","2050/12/31","34967.77","980"
"BSS融合","82960048","互联王B包年15个月-市区100M","2017/5/1","2050/12/31","446.05","21"
"BSS融合","82960060","互联王B-市区300M","2017/5/1","2050/12/31","65.62","3"
"BSS融合","82970001","亲情1+3G版B1计划96元以上(市区)","2010/12/1","2050/12/31","2494.98","274"
"BSS融合","82970007","亲情1+3G版B1计划46元套餐(市区)","2011/3/1","2050/12/31","862.18","32"
"BSS融合","82970012","亲情1+3G版B2计划300分钟66元套餐(区县)","2011/3/1","2050/12/31","709.4","51"
"BSS融合","82970048","沃家庭自由版套餐2013(市区)","2013/8/1","2050/12/31","6334.55","969"
"BSS融合","82970049","沃家庭自由版套餐2013(区县)","2013/8/1","2050/12/31","9296.66","1024"
"BSS融合","82970062","本地版共享套餐(区县)","2016/8/1","2050/12/31","821.59","163"
"BSS融合","82005026","共享时长(1+1+1+1)市区54元ADSL限时套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82004951","共享时长(1+0+1+1)区县84元套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82004943","共享时长(1+0+0+3)区县69元套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82005137","共享时长(1+1+1+3)市区94元ADSL限时套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82000812","亲情无线区县84元","2009/8/22","2050/12/31","0","0"
"BSS融合","82930004","沃商务商机无限企业管理版套餐二(155元+3G)","2011/11/1","2050/12/31","0","0"
"BSS融合","82004956","共享时长(1+0+1+2)区县79元套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82000804","亲情无线市区B(86)元","2009/8/22","2050/12/31","0","0"
"BSS融合","82000573","亲情无线市区C(66)元(1+2)","2009/8/22","2050/12/31","0","0"
"BSS融合","82970044","集团客户3G一托二886元iPhone套餐","2013/2/1","2050/12/31","0","0"
"BSS融合","82990011","行业应用共享流量专网无线上网卡20元套餐","2010/12/14 21:05:53","2050/12/31","0","0"
"BSS融合","82000824","亲情在线市区A(38)元套餐(1+2)","2009/8/22","2050/12/31","0","0"
"BSS融合","82005178","共享时长(1+0+0+3)区县119元套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82005017","共享时长(1+1+0+3)市区69元ADSL限时套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82004577","市区""亲情1+""生活套餐156元","2009/8/22","2050/12/31","0","0"
"BSS融合","82005171","共享时长(1+1+1+2)区县119元ADSL包月套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82980001","沃家庭市区版套餐(300分钟)","2010/11/1","2050/12/31","0","0"
"BSS融合","82940008","沃商务基础B版(36元+3G套餐)","2011/5/1","2050/12/31","0","0"
"BSS融合","82960181","津福到家-手机版（区县）","2018/4/1","2050/12/31","0","0"
"BSS融合","82005117","共享时长(1+1+0+4)市区114元ADSL包月套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82990188","行业应用共享流量本地定向无线上网卡产品-灾备","2015/8/1","2050/12/31","0","0"
"BSS融合","82000576","VDSL亲情无线市区A(126)元(1+2)","2009/8/22","2050/12/31","0","0"
"BSS融合","82004946","共享时长(1+0+0+3)市区69元套餐","2009/8/22","2050/12/31","0","0"
"BSS融合","82000977","亲情无线市区A(186)元(1+3)","2009/8/22","2050/12/31","0","0"
"BSS融合","82960063","互联王B-区县500M","2017/5/1","2050/12/31","0","0"
"BSS融合","82003468","VDSL亲情无线市区A(116)元","2009/8/22","2050/12/31","0","0"
"BSS融合","82000805","亲情无线市区B(106)元","2009/8/22","2050/12/31","0","0"
"BSS融合","82000831","亲情随身市区36元套餐(1+3)","2009/8/22","2050/12/31","0","0"
"BSS融合","82970046","石化融合随身3G版","2013/4/1","2050/12/31","0","0"
"BSS融合","82990059","行业应用移动办公共享流量包A2套餐","2014/6/1","2050/12/31","0","0"
"BSS融合","82970041","集团客户3G一托二286元iPhone套餐","2013/2/1","2050/12/31","0","0"
"BSS融合","82990080","行业应用共享流量专网无线上网卡产品A6套餐","2015/5/1","2050/12/31","0","0"
"BSS融合","82001145","亲情在线区县48元套餐(1+3)","2009/8/22","2050/12/31","0","0"
"BSS融合","82005034","共享时长(1+1+1+2)区县99元ADSL包月套餐","2009/8/22","2050/12/31","0","0"
